f;0,0,0,1;64,0,0,1;128,0,-1.0,2.2204460492503136e-16;192,0,-0.440350122542291,0.8978261354945007;256,0,0.7027385416530136,-0.7114482005567205;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,-0.5331070024862635,-0.8460478260122835;192,64,-0.689655172413793,-0.7241379310344829;256,64,-0.37928150495546376,-0.9252813301902932;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,-0.29249568390959535,-0.9562668429336333;192,128,-0.81224351227259,-0.5833185037105262;256,128,0,1;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,0.9972984004660206,0.07345679293242416;192,192,0.3991055442338202,0.9169049921130467;256,192,-0.4073324015758578,0.9132799760349748;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,-0.9448584141038354,-0.327479124979265;192,256,0.8829574814208266,-0.46945296463329594;256,256,0,1;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,-0.3426323613427356,-0.9394695657447882;192,320,0.5130283422502713,-0.8583716677803028;256,320,0,1;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0.3164403732110402,-0.9486124025133014;192,384,-0.4119671517655968,-0.9111986972478295;256,384,0,1;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0.9990091725733468,-0.04450475383952823;192,448,-0.9410893781887589,0.3381579250295565;256,448,0,1;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9874085580775608,0.15819083233611336;256,0,0.8850737201666026,0.4654508673001376;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.7264649310827233,-0.6872035389220389;256,64,0.7855646298145796,-0.6187796153593641;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,-0.3514506436585757,-0.9362064115738435;192,128,-0.30475806462961924,-0.9524297990105144;256,128,-0.6937772569573654,-0.7201896401148199;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.5485363501825863,-0.8361267084170718;192,192,0.16983135647767764,0.9854731403528724;256,192,0.9343825458425832,-0.3562713264139185;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0.4499420446195045,-0.8930577565217268;192,256,0.2982979846248988,0.9544727928907789;256,256,-0.7137388151458088,-0.7004119528921939;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.35200000000000015,-0.9359999999999999;192,320,0.2911999737801613,-0.9566622054154922;256,320,0.9104293929001779,-0.41366450239706754;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,0.45363026745018153,-0.8911899800003794;256,384,0.35540678725201186,-0.9347117285961503;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9831937038600576,-0.18256544221166676;256,448,-0.998335182864262,-0.05767896198251387;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9944387557550743,0.10531648044014531;256,0,0.9999570402464798,0.009269178037993417;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.5358799453829793,-0.8442941928832243;256,64,-0.3520557721891307,-0.9359790239467521;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,-0.5283018867924532,-0.8490566037735847;192,128,-0.385120917709439,-0.9228661217872501;256,128,-0.6594744929962494,-0.7517269405092117;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.26990333604954153,-0.9628874229053613;192,192,-0.6930161997852353,0.7209220116179217;256,192,0.1916503379124616,0.9814632687869879;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,-0.3002248011164313,-0.9538684756268022;192,256,0.9604412247195511,0.27848277120714127;256,256,0.8683923675715067,-0.4958777026077632;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.3708955990785453,-0.928674568718325;192,320,0,1;256,320,0.48741345633127237,-0.8731713019718427;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0.46869092842701066,-0.8833622210680208;192,384,0.8295946649282622,-0.5583660913079915;256,384,-0.5470431891805326,-0.8371043836769653;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.3141631386014593,0.9493690127363966;256,448,-0.9919289643835013,0.1267948327696147;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.8785798412429974,0.47759550098533127;256,0,0.702335969101528,-0.7118456198546266;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,-0.45283398605103264,-0.891594852540734;192,64,-0.5388147228280676,-0.8424242959837475;256,64,0.5053128456901784,-0.8629362247469357;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,-0.27350955760105,-0.9618692852466378;192,128,0,1;256,128,-0.6843050076474768,-0.7291958972104731;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,0.6284036039566266,-0.7778874664977725;192,192,-0.8680242467821344,0.4965218091869764;256,192,0.8097940056835184,0.5867142987511397;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0.2917710713478816,-0.9564881818007525;192,256,0.600994597462714,0.7992530849615973;256,256,0.9407498250280909,-0.33910141065707244;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.6375606311024554,-0.7704001828064675;192,320,0,1;256,320,0.6437066261306796,-0.7652723564035601;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0.4487987942117538,-0.8936328341741232;192,384,0.4926494031973042,-0.8702278813789753;256,384,-0.37678257868392856,-0.9263017264370661;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9608747903902879,0.27698309910971125;256,448,-0.9999381313012127,-0.011123559225287455;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9732930355989318,-0.22956625809255263;256,0,0.9305440515817964,-0.3661799667728081;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.5237284105700841,-0.8518852927253372;256,64,-0.3242315226746609,-0.9459777585673306;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,0.7562615590831848,0.6542694049495749;256,128,-0.736727497987023,-0.6761897616126564;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.993103448275862,0.11724137931034499;192,192,-0.7969662530424028,0.6040238335625118;256,192,-0.35882470799385796,0.9334049651320281;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,1.0,2.3314683517128343e-15;192,256,-0.27677857295402686,0.9609337238090526;256,256,0.7850676659875301,-0.6194100094613357;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.969645846266097,-0.24451366591441165;192,320,0.07793725192517702,-0.996958266309253;256,320,0.49910888612186194,-0.8665392776984747;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0.4235294117647059,-0.9058823529411765;192,384,0.37601933260951187,-0.9266118181330828;256,384,-0.3611582256089029,-0.9325045501631768;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9708211917320867,0.23980453224218037;256,448,-0.9031163105398469,-0.4293960056135767;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9571498662486194,0.2895930481559424;256,0,0.9511839796064524,-0.3086244269983047;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,-0.3219353942946151,-0.9467616394322125;192,64,-0.5931038636192637,-0.8051259572016678;256,64,-0.8965755353296238,-0.44289085500651115;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0.5115009441740429,-0.8592827148901941;192,128,0,1;256,128,-0.5840869015307435,-0.8116911305787538;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,0.3302448859798292,-0.943895288304889;192,192,-0.5643074779766359,0.825564697827886;256,192,0.9890050638324088,-0.14788165441951462;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0,1;192,256,0.006134095771630917,0.9999811862575537;256,256,-0.9982265749523455,-0.05952902702807524;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,0.3690869658345073,-0.9293948631507909;256,320,0.66603914208838,-0.7459167924146598;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,0.3771514125429149,-0.9261516139471355;256,384,0.31137597645897125,-0.9502867994896184;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.72259443369093,-0.6912722216311633;256,448,-0.8461803398130443,-0.5328966433689377;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9515251734555515,-0.3075708768404165;256,0,0.9732409985096278,-0.22978676815687796;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.3158639292566832,-0.9488044994594667;256,64,-0.3203754798948099,-0.9472906374931457;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,-0.0805748403664121,0.9967485616242079;256,128,-0.731776924898299,-0.6815442261411868;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.9459587944638432,0.3242868470606114;192,192,-0.999200998871497,-0.03996703459355479;256,192,-0.9537462014674841,0.3006130123370328;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0,1;192,256,-0.39792090351162934,0.9174197264875488;256,256,0.935653008102913,-0.3529213062822508;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,0.2723812518378216,-0.9621894063266656;256,320,0.4602849890673691,-0.8877712142434288;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,0.4534857255753586,-0.8912635394199577;256,384,-0.3358841727174244,-0.9419032978591441;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9094386206660362,-0.4158381839622928;256,448,-0.9942445012362144,-0.10713482982462444;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9774683681881144,0.21108194899532462;256,0,0.7914440204816064,-0.6112416563388906;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,-0.49405438490870035,-0.8694310005701923;192,64,-0.7529603442421217,-0.65806589335627;256,64,-0.33889587747270156,-0.9408238858745072;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,-0.2986484341881039,-0.9543631975076332;192,128,-0.9359326874799989,-0.3521789381925992;256,128,-0.7199051420798256,-0.69407246480971;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,0.5754848619633939,-0.8178124318271113;192,192,-0.996526578121982,-0.08327532105307885;256,192,0,1;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0.6009728431547949,0.7992694425476569;192,256,-0.6194731158573731,0.7850178715990852;256,256,-0.9965987702465424,0.0824068634464347;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,-0.39679175404900036,-0.9179086577207547;192,320,0.9131362095163503,-0.40765458769663304;256,320,0,1;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,-0.5497464839195512,-0.8353315529884471;192,384,0.48947454742310753,-0.8720175843553524;256,384,0,1;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0.9247576351004272,0.38055658754443467;192,448,-0.9251536322578673,0.3795928828627781;256,448,0,1;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9981494221592455,-0.06080897173250375;256,0,0.37567106544834517,0.9267530688295049;320,0,0.5999999999999999,-0.8000000000000002;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.6511104231734837,-0.7589830148526691;256,64,0,1;320,64,0.3334192170126519,-0.9427786727152191;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,0.291844711586785,-0.9564657151821105;256,128,-0.9555577325415309,-0.29480403623439116;320,128,-0.6888432359369343,-0.7249103367340909;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,0,1;192,192,0.5903185883777077,0.8071703439892662;256,192,-0.9977988098124367,0.06631391359952155;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,-0.8642321291852295,0.5030932586349819;192,256,0.9991106928442006,-0.042164243671401404;256,256,-0.9008834512067083,0.4340610640703565;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,-0.852121717352146,0.5233436526956541;256,320,0.8721250562713804,-0.4892830328385009;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,-0.37697371270969654,-0.9262239577585257;256,384,0.3449942923276211,-0.9386047827820632;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9005530025124021,0.43474623594218437;256,448,-0.8623244352346461,-0.5063561675315597;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.8656946667727222,-0.5005724162608896;256,0,-0.6084478767994812,0.793593838949247;320,0,0.8329787575299077,-0.5533049697083255;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.41646077301261997,-0.909153685875898;256,64,0,1;320,64,-0.36220153886101714,-0.9320998043378783;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,-0.527347020799143,-0.8496499983253506;256,128,-0.9915174596241039,-0.12997356369878948;320,128,-0.8872062751148055,-0.4613729786159046;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,0,1;192,192,-0.4691682947491504,0.8831087765401126;256,192,-0.9851503114332683,0.17169409973244462;320,192,-0.901952998093429,-0.4318342149833369;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0,1;192,256,0.9395382120368441,0.34244408028554146;256,256,-0.20192006672319507,0.9794020046204217;320,256,-0.9918725416189387,0.12723545568113825;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,0.46949212253291317,0.8829366607404746;256,320,0.7445983087277425,-0.6675128153374926;320,320,0.4273259612410382,-0.9040976290475619;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,0.44727592976904595,-0.8943960211501589;256,384,-0.957238163169674,-0.28930105248952787;320,384,-0.377685697281215,-0.925933860526335;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9980807346348374,0.06192614270873943;256,448,-0.7921573254369411,0.6103169436912205;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.8044835526995278,-0.5939749266054468;256,0,-0.9816289027673786,0.1908001500306336;320,0,0.5438308873649113,-0.839194831935882;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.28524523705363347,-0.9584545658184411;256,64,0,1;320,64,-0.6681156489335742,-0.7440574437837907;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,0.28708831287409076,-0.9579041186940936;256,128,-0.983276687120328,0.18211797430696594;320,128,-0.9944258069893019,-0.10543867598597662;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.6634897326234447,0.7481853879241895;192,192,-0.16416844128023006,0.9864323204800315;256,192,0.7660836402225696,0.6427408935047906;320,192,-0.9305119631508707,-0.3662615000694347;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0,1;192,256,0.6648835326370088,-0.7469470449959164;256,256,0.9978207905283908,-0.06598234604268835;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,0.24242492352941927,-0.9701701688115107;256,320,-0.5227284639692797,0.852499239270228;320,320,0.6587103353428415,-0.7523966335069033;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,-0.38847051862474824,-0.9214611528216581;256,384,0.8074458785145466,0.5899416524283329;320,384,-0.45829841147451794,-0.8887983832343157;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.7900028781290628,0.6131031336959526;256,448,-0.7711261979591726,0.6366823280263328;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,0,1;256,0,-0.9409432310496287,0.33856437488590685;320,0,0.8573992080289948,-0.5146519193311652;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.35660314497009193,-0.9342559590376931;256,64,-0.8030501683919793,-0.5959114255035003;320,64,0.9217495627921624,-0.3877856927382153;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,-0.575395246759161,-0.8178754856376148;256,128,-0.9042576352899474,0.4269872703252785;320,128,-0.99929983743246,-0.03741436766081809;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.7477676342773188,0.6639605147351022;192,192,0.011947653118972298,0.9999286242452251;256,192,0.9168278141957656,0.39928280593711335;320,192,-0.9336295000321295,-0.35824008244437955;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0,1;192,256,0.976923807839458,0.21358809348007568;256,256,0.798206114308596,0.6023844279862923;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,0.44961511621665134,-0.8932223951902948;256,320,0.9399321064856174,-0.341361443630516;320,320,0.4375874842936164,-0.8991758413066846;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,-0.5920198894775929,-0.8059233527221672;256,384,0,1;320,384,-0.396091592761108,-0.9182110052400638;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.6064533387484486,0.7951190778247365;256,448,-0.8434525121420005,0.5372037413880779;320,448,-0.9997687861271677,-0.021502890173410314;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9664302510890618,-0.25692911430963433;256,0,0.6490797584293042,0.7607203607090821;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.6897254378226679,-0.724071005095722;256,64,-0.32543697244069064,-0.9455637350113619;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,-0.30527029358673374,-0.9522657443452796;256,128,-0.9093080958181672,-0.4161235235834894;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.7285972643827153,0.6849423525626254;192,192,-0.75958340304211,0.6504099121499973;256,192,-0.9615315151052746,0.2746946403906619;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,-0.6708767794599503,0.7415688415659366;192,256,0.2310181514250184,0.9729494404706586;256,256,-0.9999879102682,0.00491724693687439;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0,1;192,320,0.3837568154652327,-0.9234341917992767;256,320,0.5115284357557082,-0.8592663495176093;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,0.24463681079429966,0.9696147847492806;256,384,-0.3127592286987798,-0.9498324404144893;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9227659532040265,-0.385360864135766;256,448,-0.8709668204808462,-0.4913418337791781;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,-0.729552412731988,-0.6839249060218052;192,0,0.4093256611647006,0.9123883510392276;256,0,0.8461425859355386,-0.532956587600078;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,-0.997573060202337,0.06962750576133353;192,64,-0.9908527677854829,0.13494736963663934;256,64,-0.5153687679267617,-0.8569685134505536;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0.27748172861020404,-0.9607309146100655;192,128,-0.963852432842745,-0.26643664857358096;256,128,0,1;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,-0.55392995780262,0.832563271979246;128,192,-0.8096918471489992,0.5868552740330801;192,192,-0.999890144810444,0.014822223549430767;256,192,-0.8397482386164244,0.5429759623966911;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,-0.25119929947511005,0.9679353862439446;128,256,0.9816027290044662,0.19093475956720007;192,256,0.712937688760287,0.7012273896141965;256,256,-0.5298173286958762,0.8481117840317783;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.7803874867658569,-0.6252962261994467;192,320,0.5415612535499905,-0.84066129246764;256,320,0.6901856272176794,-0.7236323652118792;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0.41632523418395906,-0.9092157606320249;192,384,-0.04860073648223413,0.9988182859826829;256,384,-0.37891324280644106,-0.9254321987190132;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.00855615516859764,0.9999633954344185;256,448,0,1;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.41601619956051816,0.9093572024805342;256,0,1.7161237463612904e-15,1.0;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,0.031384687401664495,0.9995073793608028;256,64,0,1;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,0.04264685706159573,0.9990902089314898;256,128,0,1;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.30565939161657607,-0.9521409225091549;192,192,-0.3384484852160801,0.9409849216937223;256,192,0,1;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,-0.012049442828119336,0.9999274028285914;192,256,-0.22123308715363613,0.9752209601667059;256,256,0.8104962538235474,-0.5857438198888619;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.31933697025758884,-0.9476412292775699;192,320,0.2877408820374367,-0.9577082983896078;256,320,0.5373194077756586,-0.8433788318588602;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0,1;192,384,0.39985004590544637,-0.9165805697206397;256,384,-0.33024541080890923,-0.9438951046804167;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0,1;192,448,0.9745767545764998,0.22405389851358695;256,448,-0.8802789428355028,-0.4744565130761824;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,0,1;192,0,-0.9523625487270518,-0.3049681553574305;256,0,0.8578714188976908,0.5138644068608593;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,0,1;192,64,-0.55846062886125,-0.8295310277571883;256,64,-0.535264453670043,-0.8446845355736723;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,0,1;192,128,-0.2957089939728997,-0.9552780699270426;256,128,-0.7904415499879969,-0.6125374731823132;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.6338456167963413,0.7734595878700228;192,192,-0.7147409816985179,0.6993892543359806;256,192,-0.9636301134410449,0.2672396012375389;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,0.9140367150256274,-0.40563146276535283;192,256,0.8589964156000935,0.5119815992652386;256,256,0,1;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,0.9832582352012607,0.18221757025298765;192,320,0.9971925366377485,-0.07488020348511824;256,320,0,1;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,0.3498862957861693,-0.9367921754695826;192,384,-0.9998128204322956,0.01934745717706408;256,384,0,1;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0.923076923076923,-0.38461538461538497;192,448,-0.16113272911757923,0.9869327452299478;256,448,0,1;320,448,0,1;384,448,0,1;448,448,0,1
f;0,0,0,1;64,0,0,1;128,0,-0.9239060798826743,-0.3826193350522547;192,0,-0.8432774131023887,0.5374785619458168;256,0,0.6669013689813164,-0.7451460018351075;320,0,0,1;384,0,0,1;448,0,0,1;0,64,0,1;64,64,0,1;128,64,-0.4904462017817367,-0.8714714700768281;192,64,0,1;256,64,-0.9696698036394198,0.24441864067596974;320,64,0,1;384,64,0,1;448,64,0,1;0,128,0,1;64,128,0,1;128,128,-0.5015401256488717,-0.8651343839913623;192,128,-0.9743514009424395,-0.2250318810335674;256,128,-0.8103246507408127,-0.5859811945803208;320,128,0,1;384,128,0,1;448,128,0,1;0,192,0,1;64,192,0,1;128,192,-0.967980608431736,-0.25102498222313696;192,192,-0.9896068474821166,-0.14379946945836386;256,192,0,1;320,192,0,1;384,192,0,1;448,192,0,1;0,256,0,1;64,256,0,1;128,256,-0.945445302794621,0.3257808763933012;192,256,0.9966884541028884,0.08131497683695357;256,256,0,1;320,256,0,1;384,256,0,1;448,256,0,1;0,320,0,1;64,320,0,1;128,320,-0.47768179000939365,-0.8785329290888427;192,320,0.9511126622759087,-0.30884414136977434;256,320,0.7112608253922201,-0.7029281885529829;320,320,0,1;384,320,0,1;448,320,0,1;0,384,0,1;64,384,0,1;128,384,-0.46883493459511144,-0.8832857997857758;192,384,0,1;256,384,-0.576674896202146,-0.8169737230108715;320,384,0,1;384,384,0,1;448,384,0,1;0,448,0,1;64,448,0,1;128,448,0.9998671989182072,-0.01629676432480162;192,448,-0.8368636334520694,0.5474114165829945;256,448,-0.9958078499749041,-0.09146980883525807;320,448,0,1;384,448,0,1;448,448,0,1
